O,D,flow,dist
18,63,0,27.971049286147277
18,64,0,21.487949480604104
18,65,0,11.60914418009287
18,66,0,25.646693779572562
18,67,0,23.33236508427663
18,68,0,26.42524101526372
18,69,0,12.887362531639129
18,70,0,18.30006634718684
18,71,0,29.41817059525724
18,72,0,15.626415200861416
18,73,0,19.76146078459449
18,74,0,18.605297062479337
18,75,0,13.82940338683383
18,76,0,10.517888172543778
18,77,0,12.586231045378463
18,78,0,14.552729990742945
18,79,0,24.270498591942754
18,80,0,18.037268341118118
18,81,0,25.53380527457727
18,82,0,13.445894931486604
18,83,0,24.1855883876559
18,84,0,21.83718885053482
18,85,0,20.701779664644494
18,86,0,27.73027936938989
18,87,0,16.10555201556132
18,88,0,22.438991601224306
18,89,0,20.2390907053918
18,90,0,16.463727919494026
18,91,0,18.13105342417583
18,92,0,10.200796130093911
18,93,0,25.00318000042824
18,94,0,21.175403427529684
18,95,0,25.89388613661158
18,96,0,24.083520712165125
18,97,0,14.840693731935032
19,0,0,25.793922257777652
19,1,0,18.227367577965072
19,2,0,25.842152221228027
19,3,0,16.51196513111646
19,4,0,12.904661665128813
19,5,0,5.936395405889729
19,6,0,10.783985796388171
19,7,0,14.202871227253052
19,8,0,7.370446057259776
19,9,0,14.975256755754536
19,10,0,27.178994524010267
19,11,0,23.769916478833263
19,12,0,17.298896641621596
19,13,0,10.4415383859762
19,14,0,22.886823095740162
19,15,0,7.512692795891897
19,16,0,30.0133940712737
19,17,0,14.335088117846539
19,18,0,26.203115670012156
19,19,0,0.0
19,20,0,18.259782224056718
19,21,0,26.430883311927904
19,22,0,10.9210166346768
19,23,0,6.325099655624646
19,24,0,22.298770809315865
19,25,0,35.273587571702976
19,26,0,18.86394943807315
19,27,0,29.60542964843628
19,28,0,18.881083498251588
19,29,0,11.317967685189661
19,30,0,15.69080337147077
19,31,0,13.91854411454221
19,32,0,10.446844972125064
19,33,0,9.01027319950723
19,34,0,13.322173671510798
19,35,0,32.87390594583237
19,36,0,20.55517900033065
19,37,0,11.862570838120483
19,38,0,23.89806739438446
19,39,0,10.902176235462756
19,40,0,28.735650298070727
19,41,0,19.266983552328036
19,42,0,19.686607428678553
19,43,0,13.93616886530014
19,44,0,15.229409317601991
19,45,0,20.104201291856416
19,46,0,17.699943057087772
19,47,0,18.8757178466041
19,48,0,19.885921422460846
19,49,0,12.147691485885716
19,50,0,17.034766903814802
19,51,0,17.072830638825913
19,52,0,4.507409771423512
19,53,0,22.440140833701633
19,54,0,24.595498485033335
19,55,0,9.4912520775023
19,56,0,7.26657867078037
19,57,0,8.558686981643556
19,58,0,12.535928179469627
19,59,0,24.70370184167831
19,60,0,17.555618967569526
19,61,0,13.15381680594135
19,62,0,9.233462276028153
19,63,0,21.954882786870083
19,64,0,22.6843925257982
19,65,0,15.6227654701189
19,66,0,24.134229784596236
19,67,0,28.228989691443633
19,68,0,8.588536300720907
19,69,0,13.442268263757066
19,70,0,22.959440847784393
19,71,0,12.771667238783698
19,72,0,15.538005412744072
19,73,0,7.813491871591867
19,74,0,17.672650469818297
19,75,0,20.186166032400948
19,76,0,22.10470900448988
19,77,0,13.623872354952459
19,78,0,12.805428575523035
19,79,0,27.217765688461483
19,80,0,15.37585141425224
19,81,0,21.11502479581808
19,82,0,18.43404439555682
19,83,0,20.027311984110323
19,84,0,18.17301947167024
19,85,0,20.532823669787717
19,86,0,26.493366502129586
19,87,0,10.28947732706857
19,88,0,14.317972493954697
19,89,0,14.108530355894498
19,90,0,13.975255627194302
19,91,0,24.833802681951298
19,92,0,17.951928870565585
19,93,0,4.038171351298662
19,94,0,15.079917557623121
19,95,0,5.411554948736761
19,96,0,12.011504910647341
19,97,0,22.73914431049731
20,0,0,19.563662971014097
20,1,0,18.88019242738253
20,2,0,16.672957739892862
20,3,0,18.187719698819436
20,4,0,7.366533098222369
20,5,0,13.80893706512751
20,6,0,8.560066281607314
20,7,0,20.534585631588417
20,8,0,15.807480860541112
20,9,0,11.011375819784607
20,10,0,21.38542068999304
20,11,0,21.13127495970165
20,12,0,16.060471791172738
20,13,0,17.230801519482284
20,14,0,17.598315986393228
20,15,0,11.023076789510435
20,16,0,22.32288912392267
20,17,0,16.712175512188225
20,18,0,8.388574431172373
20,19,0,18.259782224056718
20,20,0,0.0
20,21,0,10.85666306571877
20,22,0,11.4969458520194
20,23,0,15.14545160299821
20,24,0,16.70171952195621
20,25,0,32.03909485132861
20,26,0,8.708554638784648
20,27,0,24.98309360973767
20,28,0,4.486964941311888
20,29,0,11.240946057533238
20,30,0,20.31417626444422
20,31,0,4.348044722539267
20,32,0,7.979147762561909
20,33,0,19.564600310587906
20,34,0,18.697625379313777
20,35,0,26.397102600609216
20,36,0,13.099268573575
20,37,0,19.769543846745748
20,38,0,15.687114383372435
20,39,0,9.558933651452262
20,40,0,24.077860337223097
20,41,0,9.434023034657189
20,42,0,2.979304930405316
20,43,0,9.566435459177203
20,44,0,5.522376229898556
20,45,0,11.204923984992174
20,46,0,13.205479524039921
20,47,0,20.229068746722163
20,48,0,5.4507117366729565
20,49,0,6.167250222391564
20,50,0,6.357233610690541
20,51,0,8.87284622720648
20,52,0,14.165705288672173
20,53,0,8.72098783629118
20,54,0,7.681513709288538
20,55,0,11.446036807528813
20,56,0,11.193971104511943
20,57,0,20.154720364988698
20,58,0,13.64897182120432
20,59,0,18.42285287376077
20,60,0,16.48190192746703
20,61,0,7.979243065030099
20,62,0,9.083072306118392
20,63,0,21.34003893747787
20,64,0,16.02530859892268
20,65,0,3.257999454412475
20,66,0,19.95450371944633
20,67,0,19.56656510471998
20,68,0,18.05633253983298
20,69,0,5.913864207552326
20,70,0,13.50240309439758
20,71,0,21.213794467776484
20,72,0,8.001433017334948
20,73,0,11.415444122611788
20,74,0,11.746421017886101
20,75,0,8.322344861671116
20,76,0,6.829763216743611
20,77,0,4.9025894410223465
20,78,0,6.164190159748807
20,79,0,19.887312043637984
20,80,0,14.242444869372523
20,81,0,19.01361814668088
20,82,0,6.955659750171913
20,83,0,17.545118013015173
20,84,0,14.932193286268856
20,85,0,14.610766231591661
20,86,0,22.368127076661818
20,87,0,8.808580029043938
20,88,0,14.661710641600111
20,89,0,15.867404683498581
20,90,0,11.871303358601558
20,91,0,14.219563112587476
20,92,0,2.803740705738785
20,93,0,16.705694112366704
20,94,0,13.56738239436681
20,95,0,17.530193629956887
20,96,0,15.959500890411364
20,97,0,10.615191791982216
21,0,0,29.16575565901392
21,1,0,29.68023754864317
21,2,0,25.625869901738536
21,3,0,29.038080530832122
21,4,0,18.037098837012564
21,5,0,23.396286292711743
21,6,0,18.77822055481406
21,7,0,31.304409136750802
21,8,0,25.910487985756692
21,9,0,21.85705377509558
21,10,0,30.929733706491625
21,11,0,31.441251038212553
21,12,0,15.740809610924027
21,13,0,27.782898488264564
21,14,0,27.664003475613523
21,15,0,18.99003436794465
21,16,0,31.11359959517269
21,17,0,27.55816846677435
21,18,0,5.350750250340639
21,19,0,26.430883311927904
21,20,0,10.85666306571877
21,21,0,0.0
21,22,0,22.108727508050105
21,23,0,21.382649542649023
21,24,0,12.694578231500694
21,25,0,41.573668458752174
21,26,0,8.234943440436897
21,27,0,34.56042066373741
21,28,0,14.596148274410949
21,29,0,15.963165788841053
21,30,0,31.155507288088447
21,31,0,14.113624136396352
21,32,0,16.357302453583106
21,33,0,29.80507795399221
21,34,0,29.466343975112398
21,35,0,35.26111240056607
21,36,0,23.217189407328426
21,37,0,30.37568386941674
21,38,0,25.164877304373366
21,39,0,15.638656091880794
21,40,0,33.714232929360385
21,41,0,19.600771356601516
21,42,0,12.487419819452871
21,43,0,13.154163340068584
21,44,0,16.376126725201253
21,45,0,21.264782759921754
21,46,0,23.863568320776277
21,47,0,31.032129094914495
21,48,0,15.062246110742137
21,49,0,15.821559839192798
21,50,0,17.027926307922314
21,51,0,19.52180763650243
21,52,0,23.17777344986008
21,53,0,17.333042061377764
21,54,0,13.53368042099614
21,55,0,17.35730790023052
21,56,0,20.4013237144436
21,57,0,30.27325141039141
21,58,0,16.72300125596702
21,59,0,28.138541481083454
21,60,0,27.25717508692502
21,61,0,13.34366642344561
21,62,0,18.309172358532383
21,63,0,31.937047671433252
21,64,0,25.931197447793043
21,65,0,13.983622919174326
21,66,0,30.04750436116371
21,67,0,28.29808206086574
21,68,0,28.31793571340298
21,69,0,13.145480896290076
21,70,0,22.913981125001246
21,71,0,31.837465129913966
21,72,0,18.830075153564753
21,73,0,21.1580427641331
21,74,0,22.360297218184158
21,75,0,18.07137717922687
21,76,0,15.119967078176764
21,77,0,13.501192266530937
21,78,0,16.535733853989544
21,79,0,29.093661792666904
21,80,0,15.310420378768546
21,81,0,29.546200277426717
21,82,0,17.269768152406773
21,83,0,28.12162570057797
21,84,0,25.598996226640384
21,85,0,24.87658810291148
21,86,0,32.276089214282706
21,87,0,16.164494012885395
21,88,0,25.51677093900677
21,89,0,17.665082011478617
21,90,0,14.425141166405481
21,91,0,22.98594332796443
21,92,0,13.399054514674077
21,93,0,26.042484048265468
21,94,0,24.417080378963885
21,95,0,27.204707309906716
21,96,0,26.696987189729846
21,97,0,19.528018784372133
22,0,0,15.324864524312376
22,1,0,9.647112047302148
22,2,0,14.95535430795627
22,3,0,8.284684142458106
22,4,0,4.130661766052317
22,5,0,4.990349439372729
22,6,0,3.66590075023549
22,7,0,9.289703691042513
22,8,0,5.004070593923108
22,9,0,4.056005089598958
22,10,0,16.885070287340685
22,11,0,14.256931794566038
22,12,0,20.480428798966
22,13,0,5.734546030147481
22,14,0,12.455026899727722
22,15,0,8.188697862695216
22,16,0,19.42242151724443
22,17,0,6.17786241350957
22,18,0,19.782387345843112
22,19,0,10.9210166346768
22,20,0,11.4969458520194
22,21,0,22.108727508050105
22,22,0,0.0
22,23,0,12.422559587200926
22,24,0,23.759984922056585
22,25,0,26.15636991740551
22,26,0,17.08435996436563
22,27,0,19.767274682843123
22,28,0,9.773628445132786
22,29,0,13.129166511384355
22,30,0,9.492501702475701
22,31,0,8.121260605630217
22,32,0,7.88661524927548
22,33,0,8.28118805393097
22,34,0,7.472645079018493
22,35,0,22.63910006962202
22,36,0,9.65390176754916
22,37,0,8.283980382702357
22,38,0,13.038876708941412
22,39,0,11.158218702734716
22,40,0,18.843501638571357
22,41,0,8.562430238497843
22,42,0,11.373140665823437
22,43,0,14.044550245100735
22,44,0,6.3127717757964
22,45,0,9.215810235516097
22,46,0,6.9615585557094315
22,47,0,10.798524936223759
22,48,0,10.428878244413887
22,49,0,6.724075600886279
22,50,0,7.215353791799467
22,51,0,6.418286998081026
22,52,0,6.668064681431596
22,53,0,12.19810085942014
22,54,0,15.374505681056245
22,55,0,11.617746493554847
22,56,0,5.424958589901682
22,57,0,9.002461094761708
22,58,0,15.872223251018399
22,59,0,14.165182011499617
22,60,0,7.954290108828
22,61,0,12.07438902571809
22,62,0,5.795102588597999
22,63,0,13.161877873799641
22,64,0,11.96386539925673
22,65,0,8.240680598009028
22,66,0,14.106855756724366
22,67,0,17.440444039084216
22,68,0,6.795971404008614
22,69,0,10.377692678285436
22,70,0,12.03925502013241
22,71,0,9.738409945727467
22,72,0,5.218177554892465
22,73,0,3.8662239534359557
22,74,0,6.762697435557854
22,75,0,9.78593765371564
22,76,0,12.46082157159746
22,77,0,9.211440403713008
22,78,0,5.596225151134727
22,79,0,16.594366812271293
22,80,0,18.18169459145
22,81,0,11.559354076265937
22,82,0,8.341513721269378
22,83,0,10.190065764854289
22,84,0,7.815145531861579
22,85,0,9.796086290258925
22,86,0,16.645710272912712
22,87,0,9.35662497682507
22,88,0,4.7508258169213615
22,89,0,18.36298285940274
22,90,0,15.69356700155181
22,91,0,13.925641354047839
22,92,0,9.713684440563128
22,93,0,7.452694350074026
22,94,0,4.7556201425401365
22,95,0,7.375797265818829
22,96,0,4.680601720633033
22,97,0,12.085659327808788
23,0,0,27.663207482579445
23,1,0,21.56586921361093
23,2,0,26.753931351601274
23,3,0,19.961892570010562
23,4,0,12.318540786991951
23,5,0,8.386145150327438
23,6,0,10.311462994252471
23,7,0,18.822133478524304
23,8,0,11.276174858047563
23,9,0,16.1009780469919
23,10,0,29.27329072539998
23,11,0,26.610301372863226
23,12,0,10.981118953984824
23,13,0,14.595768714996991
23,14,0,24.830525736777524
23,15,0,4.797734235596458
23,16,0,31.651445670956896
23,17,0,17.678430975652855
23,18,0,22.126754541385342
23,19,0,6.325099655624646
23,20,0,15.14545160299821
23,21,0,21.382649542649023
23,22,0,12.422559587200926
23,23,0,0.0
23,24,0,15.99591603717778
23,25,0,38.476952581426275
23,26,0,13.358579887648302
23,27,0,32.187765459741584
23,28,0,17.210193924425663
23,29,0,5.495913891049036
23,30,0,19.964579705088397
23,31,0,11.227162345689232
23,32,0,7.429855611236807
23,33,0,14.247952330476432
23,34,0,17.519762496494447
23,35,0,35.02070966736651
23,36,0,21.538399622984187
23,37,0,16.669037661890332
23,38,0,24.980260321804057
23,39,0,5.948025050919295
23,40,0,31.265348487871123
23,41,0,19.24843981990126
23,42,0,17.3361502411467
23,43,0,8.30530606909688
23,44,0,14.060688264250157
23,45,0,20.537549595287768
23,46,0,19.255375811875957
23,47,0,22.499473141830457
23,48,0,18.374504099563644
23,49,0,9.926164171673522
23,50,0,16.21307280329404
23,51,0,17.174021296844096
23,52,0,6.607215973762919
23,53,0,21.484831064540973
23,54,0,22.46302161613383
23,55,0,4.067641123360341
23,56,0,7.039996237910447
23,57,0,14.06410145840222
23,58,0,6.229194880223571
23,59,0,26.47923786109767
23,60,0,20.250487917946238
23,61,0,8.1815655280231
23,62,0,7.731212242851788
23,63,0,25.26363002780451
23,64,0,24.166875219844293
23,65,0,13.38291072823907
23,66,0,26.529265370203145
23,67,0,29.456668672371443
23,68,0,13.352288100288263
23,69,0,9.39544228455554
23,70,0,23.54002290427454
23,71,0,17.853571367725703
23,72,0,15.427296691767111
23,73,0,8.556676212461548
23,74,0,18.722481329788064
23,75,0,19.613819171648696
23,76,0,20.541293265292158
23,77,0,10.25124697313613
23,78,0,11.33270892603832
23,79,0,28.824499698279286
23,80,0,9.058904011796155
23,81,0,23.89837447848617
23,82,0,17.683024830147165
23,83,0,22.578645065620307
23,84,0,20.2347344310218
23,85,0,22.024483286696427
23,86,0,29.062876484253426
23,87,0,6.33801667815984
23,88,0,16.923191433411144
23,89,0,7.837342170547051
23,90,0,7.854800336007295
23,91,0,25.180568619874563
23,92,0,15.798356091959764
23,93,0,8.72399498509606
23,94,0,17.169816813245173
23,95,0,10.425787089939229
23,96,0,15.440481790065235
23,97,0,22.380972511079158
24,0,0,35.9587006003687
24,1,0,33.21379306812799
24,2,0,33.33533325623893
24,3,0,32.00073802202055
24,4,0,20.799501444108106
24,5,0,22.280630992331407
24,6,0,20.15026610342864
24,7,0,32.55282771710622
24,8,0,25.399708700821847
24,9,0,25.62128636077529
24,10,0,37.77883674317727
24,11,0,36.79818191763183
24,12,0,5.441241809741506
24,13,0,28.327144473636515
24,14,0,33.69406057129954
24,15,0,16.74406756045382
24,16,0,38.97188803038975
24,17,0,29.93781603836594
24,18,0,17.099188483767303
24,19,0,22.298770809315865
24,20,0,16.70171952195621
24,21,0,12.694578231500694
24,22,0,23.759984922056585
24,23,0,15.99591603717778
24,24,0,0.0
24,25,0,48.283557387893374
24,26,0,7.997237606644957
24,27,0,41.29621350931474
24,28,0,21.13646976904752
24,29,0,11.435501446785082
24,30,0,33.13125722908684
24,31,0,16.656381297605233
24,32,0,15.89873482797492
24,33,0,29.09058760661232
24,34,0,30.879705580380502
24,35,0,43.002132357321635
24,36,0,29.318128070757062
24,37,0,30.836641976803083
24,38,0,32.21976768739289
24,39,0,12.902908912189343
24,40,0,40.36716514144748
24,41,0,25.790206609726994
24,42,0,19.60891228272574
24,43,0,9.74617758611627
24,44,0,20.58225901093958
24,45,0,27.555085586720704
24,46,0,28.567948559331356
24,47,0,34.45373552273517
24,48,0,22.15095416281745
24,49,0,17.330280240411128
24,50,0,22.348345059835168
24,51,0,24.636633439761862
24,52,0,21.10201216956329
24,53,0,25.38806404038669
24,54,0,23.21911718875548
24,55,0,13.351669035638897
24,56,0,19.43346706795654
24,57,0,29.16945835917066
24,58,0,9.767144710314156
24,59,0,34.77436659416801
24,60,0,31.13942624015081
24,61,0,11.68714992108163
24,62,0,18.11046905591082
24,63,0,36.39870080595966
24,64,0,32.31043750257212
24,65,0,18.173140483727884
24,66,0,35.94567849919537
24,67,0,36.24167763347277
24,68,0,27.856667529911594
24,69,0,13.621870556084668
24,70,0,30.100351202721054
24,71,0,32.22935019428475
24,72,0,23.194054660516795
24,73,0,20.89629397447512
24,74,0,27.336895084374763
24,75,0,24.93994988457902
24,76,0,23.36750672560834
24,77,0,15.105633950697584
24,78,0,18.964979193090898
24,79,0,36.45242649108599
24,80,0,6.948321162104911
24,81,0,34.346001061846884
24,82,0,23.34753122664654
24,83,0,32.8464672936477
24,84,0,30.14292783017191
24,85,0,30.604961648639584
24,86,0,38.47901486691863
24,87,0,14.573053904889886
24,88,0,28.348734870433578
24,89,0,8.71551443672553
24,90,0,8.58302018288894
24,91,0,30.91708074121913
24,92,0,19.33645858612277
24,93,0,23.903314229622893
24,94,0,27.816065262026026
24,95,0,25.516387695566145
24,96,0,28.2192412114586
24,97,0,27.31680225230734
25,0,0,12.494884172792187
25,1,0,17.077821856508397
25,2,0,15.991041710395015
25,3,0,18.777452973481925
25,4,0,27.837844309227325
25,5,0,30.269157519871417
25,6,0,29.10894959978159
25,7,0,21.64408855855815
25,8,0,27.94568546781118
25,9,0,23.07229758447216
25,10,0,10.687244824859896
25,11,0,11.901423119708051
25,12,0,46.063036617688404
25,13,0,24.85094246765889
25,14,0,14.590024982006794
25,15,0,34.33041780901291
25,16,0,10.88657575869504
25,17,0,21.009526485091953
25,18,0,36.763121115450915
25,19,0,35.273587571702976
25,20,0,32.03909485132861
25,21,0,41.573668458752174
25,22,0,26.15636991740551
25,23,0,38.476952581426275
25,24,0,48.283557387893374
25,25,0,0.0
25,26,0,40.50287471560902
25,27,0,7.061721730030484
25,28,0,27.58778094427664
25,29,0,38.95710119879971
25,30,0,19.883076223478277
25,31,0,31.6915361544841
25,32,0,33.439733099109965
25,33,0,26.967845926470087
25,34,0,22.067171684395113
25,35,0,7.154432055122931
25,36,0,19.00081412309745
25,37,0,23.954221139776898
25,38,0,16.46103136657489
25,39,0,36.85576709553912
25,40,0,7.961248923636508
25,41,0,22.621862823618905
25,42,0,29.503944375482877
25,43,0,39.192387380659554
25,44,0,27.710055709518528
25,45,0,20.8448771316532
25,46,0,19.915718836462922
25,47,0,16.408642181338593
25,48,0,26.81181144260054
25,49,0,31.351350553585068
25,50,0,25.96667307606771
25,51,0,23.64777875908005
25,52,0,32.12967564649655
25,53,0,24.24076497617233
25,54,0,28.331063177950643
25,55,0,37.64711966600047
25,56,0,31.57278872183111
25,57,0,27.773399353018647
25,58,0,41.79875189662709
25,59,0,13.617007109927469
25,60,0,18.232300519530693
25,61,0,37.102322760038085
25,62,0,31.71280820473507
25,63,0,13.334874102603084
25,64,0,16.02876939018881
25,65,0,30.118243186798534
25,66,0,12.38384799895241
25,67,0,13.55201963324709
25,68,0,26.86864998480944
25,69,0,34.86318770547504
25,70,0,18.70982407480957
25,71,0,23.634412649657094
25,72,0,25.14077907845622
25,73,0,29.97587370891696
25,74,0,21.006763860476266
25,75,0,23.79068697109962
25,76,0,26.455579925841963
25,77,0,33.29347855450261
25,78,0,29.594573618833387
25,79,0,12.49569582383718
25,80,0,43.81077379446146
25,81,0,14.5983675583014
25,82,0,25.103366447938768
25,83,0,15.9835501139393
25,84,0,18.542501104352365
25,85,0,17.68181327401432
25,86,0,9.81723874173198
25,87,0,35.056812126387946
25,88,0,21.553766833072366
25,89,0,44.335963645304304
25,90,0,41.21097491894258
25,91,0,18.633267732928232
25,92,0,29.247157310254476
25,93,0,31.24294149896738
25,94,0,21.42218179170744
25,95,0,29.941541462065793
25,96,0,23.337584468561854
25,97,0,22.04695680711699
26,0,0,28.09904777165084
26,1,0,26.092222988338616
26,2,0,25.365010525098302
26,3,0,25.0501981640778
26,4,0,13.579708009021441
26,5,0,16.89890224217927
26,6,0,13.42622854570815
26,7,0,26.28952471696351
26,8,0,19.799900259802616
26,9,0,18.264305130750145
26,10,0,29.922752347960035
26,11,0,29.216694564880854
26,12,0,8.441508263325794
26,13,0,22.286597769694854
26,14,0,25.940106788142522
26,15,0,11.77214692077755
26,16,0,31.009395799384933
26,17,0,23.157103476330335
26,18,0,10.653675694694458
26,19,0,18.86394943807315
26,20,0,8.708554638784648
26,21,0,8.234943440436897
26,22,0,17.08435996436563
26,23,0,13.358579887648302
26,24,0,7.997237606644957
26,25,0,40.50287471560902
26,26,0,0.0
26,27,0,33.47766937338326
26,28,0,13.161880000824636
26,29,0,7.868199750152539
26,30,0,26.574147152065063
26,31,0,9.256729180780146
26,32,0,9.769250130876054
26,33,0,23.700854998857988
26,34,0,24.510216032023493
26,35,0,35.061346298234824
26,36,0,21.50265104267588
26,37,0,24.896026939787248
26,38,0,24.301594980047835
26,39,0,7.97898384175624
26,40,0,32.55675419353995
26,41,0,17.914224010668125
26,42,0,11.612808926647439
26,43,0,5.053375347635087
26,44,0,12.940584960552197
26,45,0,19.68893166572539
26,46,0,21.026581057464785
26,47,0,27.3889987706061
26,48,0,14.159212839620006
26,49,0,10.366429599760087
26,50,0,14.538707029580541
26,51,0,16.920082705757945
26,52,0,16.242597344840128
26,53,0,17.392082853527217
26,54,0,15.425938159483314
26,55,0,9.456481666631772
26,56,0,13.834592220997433
26,57,0,23.99226264000139
26,58,0,8.501453683294201
26,59,0,26.929099028373354
26,60,0,23.87234883743846
26,61,0,5.828493777175155
26,62,0,12.009375179852137
26,63,0,29.04271919405847
26,64,0,24.483310389022073
26,65,0,10.429979201884011
26,66,0,28.23893655813383
26,67,0,28.265774466249567
26,68,0,22.302500473967804
26,69,0,6.749234663316383
26,70,0,22.15485937545854
26,71,0,26.350947848539324
26,72,0,15.605409480700281
26,73,0,14.987611381627492
26,74,0,19.707350496662027
26,75,0,16.981151532857506
26,76,0,15.386868934649835
26,77,0,7.904868308373125
26,78,0,11.761434064602684
26,79,0,28.525604149410437
26,80,0,7.4065164267724795
26,81,0,26.872580232254386
26,82,0,15.448021409073446
26,83,0,25.37162548857317
26,84,0,22.671497606656395
26,85,0,22.871952895847073
26,86,0,30.734835029141497
26,87,0,9.005935014736412
26,88,0,21.364837229676898
26,89,0,9.672114333089922
26,90,0,6.198571567643839
26,91,0,22.927734179668587
26,92,0,11.378929592948346
26,93,0,19.184067374610038
26,94,0,20.62830303627685
26,95,0,20.575801614483616
26,96,0,21.739221308457758
26,97,0,19.3231818602173
27,0,0,5.433688961151576
27,1,0,11.56621034257012
27,2,0,9.098574682945012
27,3,0,13.273146813578506
27,4,0,21.04227012408109
27,5,0,24.221581122093475
27,6,0,22.458920644258505
27,7,0,16.994057862290376
27,8,0,22.24092213863223
27,9,0,16.37818288434717
27,10,0,3.6343853254663334
27,11,0,5.873100690202102
27,12,0,39.23894547519449
27,13,0,19.42537589200013
27,14,0,7.66362649422068
27,15,0,27.839241828880528
27,16,0,4.887332723111043
27,17,0,15.310274846723381
27,18,0,29.822437348631585
27,19,0,29.60542964843628
27,20,0,24.98309360973767
27,21,0,34.56042066373741
27,22,0,19.767274682843123
27,23,0,32.187765459741584
27,24,0,41.29621350931474
27,25,0,7.061721730030484
27,26,0,33.47766937338326
27,27,0,0.0
27,28,0,20.5273598594161
27,29,0,32.24621900990698
27,30,0,15.132902814173043
27,31,0,24.76300818682967
27,32,0,26.71494271392163
27,33,0,21.985955895695326
27,34,0,16.933796139720812
27,35,0,3.8933676297040325
27,36,0,11.981250863169645
27,37,0,19.09617739971616
27,38,0,9.411755625655081
27,39,0,30.123789506247885
27,40,0,0.941758480483502
27,41,0,15.576481054696243
27,42,0,22.44331841630844
27,43,0,32.32844392029061
27,44,0,20.755435218858317
27,45,0,13.798999021125558
27,46,0,13.171963096510837
27,47,0,11.325306105511453
27,48,0,19.751501570228456
27,49,0,24.526883862821553
27,50,0,18.95410960053536
27,51,0,16.68475037944698
27,52,0,26.07358798963268
27,53,0,17.233481916293666
27,54,0,21.434810385720542
27,55,0,31.03393440573302
27,56,0,25.181591485543482
27,57,0,22.877462891594337
27,58,0,35.10714228967382
27,59,0,6.560831303411154
27,60,0,12.088852789616224
27,61,0,30.240095965427244
27,62,0,25.111642495828573
27,63,0,8.12052540076259
27,64,0,8.994585475265874
27,65,0,23.123074344155206
27,66,0,5.667162214950201
27,67,0,7.016128212514954
27,68,0,21.588849017771
27,69,0,27.96232282755057
27,70,0,11.6637301644131
27,71,0,19.138578641398688
27,72,0,18.234439798097018
27,73,0,23.631595907787386
27,74,0,14.137488941331013
27,75,0,16.729069262524533
27,76,0,19.441595275496518
27,77,0,26.377416781205184
27,78,0,22.754446235407404
27,79,0,5.61045860906233
27,80,0,37.00972366834172
27,81,0,8.490404876363957
27,82,0,18.056013193398208
27,83,0,9.656258564665208
27,84,0,11.974205885004098
27,85,0,10.750358257598288
27,86,0,3.1344484288267433
27,87,0,28.344915686679805
27,88,0,15.410479732734155
27,89,0,37.65346232619157
27,90,0,34.39939499781602
27,91,0,11.71376848042197
27,92,0,22.19441882956472
27,93,0,25.579698037373102
27,94,0,15.018408860819257
27,95,0,24.46587278715449
27,96,0,17.609500667662903
27,97,0,15.03641153245108
28,0,0,15.099810093682306
28,1,0,15.275527493393561
28,2,0,12.203154545001544
28,3,0,14.86062691698514
28,4,0,6.143316749908834
28,5,0,13.511542728418107
28,6,0,8.139789915291596
28,7,0,17.885637112794342
28,8,0,14.681480398063647
28,9,0,7.83753451964871
28,10,0,16.91878377571384
28,11,0,16.897189915810102
28,12,0,20.107715874016844
28,13,0,15.25582507346455
28,14,0,13.236482669333649
28,15,0,12.547083197616544
28,16,0,17.84847093656349
28,17,0,13.767200189282494
28,18,0,10.871143836266087
28,19,0,18.881083498251588
28,20,0,4.486964941311888
28,21,0,14.596148274410949
28,22,0,9.773628445132786
28,23,0,17.210193924425663
28,24,0,21.13646976904752
28,25,0,27.58778094427664
28,26,0,13.161880000824636
28,27,0,20.5273598594161
28,28,0,0.0
28,29,0,14.400850611863346
28,30,0,17.329955222524443
28,31,0,6.150870430233727
28,32,0,9.800344500343998
28,33,0,18.034506213676817
28,34,0,16.099457566864437
28,35,0,21.913338428780676
28,36,0,8.735878520313346
28,37,0,17.581029663003147
28,38,0,11.203488420149561
28,39,0,12.416230330159
28,40,0,19.628914758566467
28,41,0,5.064885651132706
28,42,0,2.121543181166227
28,43,0,13.30871914623343
28,44,0,3.707608532547159
28,45,0,6.8039919793614825
28,46,0,9.325000139912555
28,47,0,16.6236653738471
28,48,0,1.2012559294575218
28,49,0,7.289390498752092
28,50,0,2.7762384918409184
28,51,0,5.050460965595926
28,52,0,14.42885345100371
28,53,0,4.584387711757013
28,54,0,5.762822508783312
28,55,0,14.088717337717428
28,56,0,11.63328428717038
28,57,0,18.774818546180917
28,58,0,17.089982630655722
28,59,0,13.972385501007535
28,60,0,12.823852157541786
28,61,0,11.426379208210067
28,62,0,9.88083623632195
28,63,0,17.345667880995126
28,64,0,11.605890700053763
28,65,0,3.91598607251978
28,66,0,15.611582279122443
28,67,0,15.105876515313401
28,68,0,16.56237257213035
28,69,0,9.065447337853263
28,70,0,9.015527746890616
28,71,0,18.943946080066276
28,72,0,4.913301526876445
28,73,0,11.21214589927798
28,74,0,7.805969957644824
28,75,0,3.8354027478214845
28,76,0,3.3358207847415766
28,77,0,7.567806270441526
28,78,0,6.128833265750257
28,79,0,15.400354511893088
28,80,0,18.130661903571472
28,81,0,14.950100025393224
28,82,0,2.6736241720530165
28,83,0,13.53058255379661
