GEOID,population,population_density,area,natural_green_field,natural_beach,natural_water,natural_other,landuse_transportation,landuse_commercial,landuse_construction,landuse_agriculture,landuse_greenfield,landuse_residential,landuse_brownfield,landuse_education,landuse_office,landuse_public_area,landuse_other,landuse_industrial,building_restaurant,building_residential,building_school,building_transportation hub,building_other,building_health,building_industrial,building_parking,building_fuel,building_transit,building_bank,building_religious,building_commercial,building_tourism,building_shop,building_agriculture,building_sport,building_office,building_leisure,point_school,point_restaurant,point_parking,point_religious,point_residential,point_tourism,point_traffic_signal,point_bank,point_transit,point_transportation_hub,point_sport,point_shop,point_fuel,point_leisure,point_commercial,point_industrial,point_office,point_healthcare,main_road_line,residential_line,other_road_line
10,122931,2.8121246577686,4.371463393715443,0.001180341600002149,0.0,0.003825157861588651,0.0,0.0,0.02671501494700541,0.007303903639845098,0.0013211658854700725,0.01686143156869209,0.5539282220116382,0.0,0.0,0.0,0.0,0.0056967255168502255,0.0,0.0,0.22787952591528635,0.06696820548004973,0.0009493069771124559,3.0345663226653707,0.0,0.0,0.021851597715430857,0.0,0.0020095811395155387,0.0003559814414805405,0.0030091636401794793,0.009376859058025601,3.787653269593444e-05,0.009526759511294561,0.0,0.005897687286821349,0.0015407119866653034,0.07805013753224639,0.0183005078150741,0.08006472169094918,0.06862690430652787,0.006862690430652787,0.0,0.00915025390753705,0.35457233891706064,0.05947665039899082,0.23561903811907903,0.0,0.006862690430652787,0.14869162599747704,0.0022875634768842624,0.07777715821406492,0.02745076172261115,0.0,0.013725380861305574,0.02058807129195836,0.0075597507905009334,0.004616243740152002,0.03648435213688528
11,31772,0.5922742882270673,5.364406429849811,0.15407067436398744,0.0010194193418411553,0.055504776862587285,0.13577866697750304,0.0,0.0,0.02201757232188164,0.06240874930482999,0.09088855679698618,0.0,0.0,0.0,0.0,0.0008195867511619136,0.029255892975660554,0.11738348553903256,0.0,0.0,0.0,0.0,2.8765019483184555,0.0,0.0189879975823254,0.0010399488206113074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010516316194059246,0.028530860903855815,0.0,0.0,0.0018641391420970283,0.0,0.0,0.0,0.03355450455774651,0.0,0.005592417426291085,0.0,0.0,0.0,0.0,0.0,0.0,0.0018641391420970283,0.0,0.0,0.002648587450941455,2.8928102861322573e-06,0.0114220034874343
12,38,0.0006646957719849837,5.716901115004906,0.0,0.0,0.0006592123777186407,0.07357242885987954,0.0,0.0,0.0,0.09240996398266424,0.0031874567778890223,0.0,0.0,0.0,0.0,0.0,0.0,0.25425594836671417,0.0,0.0,0.0,0.0,3.097587132844078,0.0,0.026928037245412567,0.0,0.0,0.0,0.0,0.0,0.007978193678902915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052475981998814656,0.0,0.0,0.0,0.0,0.0,0.0017491993999604884,0.06821877659845905,0.0,0.0,0.008745996999802443,0.0017491993999604884,0.003498398799920977,0.0017491993999604884,0.0,0.0052475981998814656,0.0017491993999604884,0.005023067546694589,0.0005459883982649856,0.026023023184946946
13,2039,0.027973533199701753,7.289032763375558,0.0,0.0,0.006067933730307602,0.0,0.0,0.0,0.0,0.0,0.3229418398086873,0.00013572584865911058,0.0,0.0,0.0,0.0,0.8651053626720713,0.0,0.0,0.0,0.0,0.0,3.0215838695094916,0.0,0.0,0.0034897692361438694,0.0,0.0,0.0,0.0,0.0,0.00010812457481680748,0.0,0.0,0.00011248664099735997,0.0,0.08985540246156368,0.0,0.0013719241392693342,0.0013719241392693342,0.0,0.0,0.0013719241392693342,0.004115772417808003,0.0,0.00960346897488534,0.0,0.0,0.0,0.0,0.0027438482785386684,0.0,0.0,0.0,0.0,0.001436528022769313,2.752297842900149e-05,0.01157610473780772
14,40,0.0005644831440973625,7.08612833142468,0.0,0.0,0.0002673891102014691,0.0,0.0,0.0,0.0,0.0,0.6005067705584388,0.0,0.0,0.0,0.0,0.002044214315230606,0.9434374786062953,0.0011540365564089619,0.0,0.0,0.0,0.0,3.0233986643379644,0.0,0.0,0.0003260939809202761,0.0,0.0,0.0,0.0,0.0,0.0005254399318009449,0.0,0.0,0.00017142703858750844,0.00020246528414937534,0.0019279758212469317,0.0014112078602434043,0.0,0.004233623580730213,0.0,0.0,0.0028224157204868087,0.02257932576389447,0.0,0.019756910043407662,0.005644831440973617,0.0,0.0,0.0,0.0028224157204868087,0.0,0.005644831440973617,0.0,0.0,0.0013584998825298352,5.898989575879913e-07,0.011407566426924785
15,14,0.00018856853887398175,7.424356196213645,0.00048319544298938114,0.0,0.009730034696187781,0.0,0.0,0.0,0.27075123076843727,0.0,0.4917796555175594,0.04868140405202541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02316072188567865,0.00014188453412698857,0.0,3.9920206871171557,0.0,0.0,0.02517700062633266,0.0,0.0009046508842748505,0.0,0.0,0.0005896088008181177,0.0,0.0003964230055611428,0.0,0.001505251800697524,0.0,0.02435926687473524,0.0013469181348141574,0.0,0.0659989886058937,0.0,0.0,0.0013469181348141574,0.048489052853309664,0.0,0.03501987150516809,0.0,0.012122263213327416,0.04444829844886719,0.0,0.02020377202221236,0.0,0.0,0.0,0.0,0.0025632475916487064,0.0005332863938316571,0.025467243828639338
16,67722,0.85822528871221,7.890935036605443,0.01692437096070449,0.0032168401441948383,0.05346693616642636,0.0,0.01946435859003414,0.14690392684569276,0.0820997187832436,0.0034640380638043247,0.0689445461608123,0.01177126884477786,0.0011119356456833806,0.0,0.0,0.0,0.0006588809747011796,0.0873049139260452,0.00037979066409475837,0.003665131921915506,0.02176050656412017,0.0008838445967227497,3.0882672192229896,0.0,0.0010114080433651796,0.012826229729014836,0.0,0.0,0.0012816945894585357,0.0001217060453741538,0.0016206855085445552,0.0023293260726805053,0.004192873871516324,0.0,0.0052286417169870305,0.052954695401957234,0.4418739322691779,0.005069107756488053,0.08617483186029691,0.008870938573854093,0.0,0.00380183081736604,0.008870938573854093,0.017741877147708186,0.010138215512976107,0.07983844716468684,0.0,0.00380183081736604,0.05956201613873462,0.00380183081736604,0.031681923478050336,0.005069107756488053,0.0012672769391220134,0.01140549245209812,0.00380183081736604,0.004804371666727072,0.0002427661678776951,0.03409936605741794
17,35216,0.4135584053403552,8.5153631374068,0.014487038696867682,0.0026961187830874056,0.38876896380727227,0.0,0.0,0.0,0.04082012745094234,7.284547562028931e-05,0.22015440515304405,0.03330309092802354,0.0,0.0,0.0,0.0,0.0004774404581452047,0.01680106091563041,0.0,0.0076773808251685794,0.0,0.0,3.008067792710108,0.0,0.0,0.0040927578823362065,0.0,0.0,0.0,0.0,0.0,1.3095863347594864e-05,1.250684181078707e-05,0.0,0.005134936170470675,0.0,0.23550993750019636,0.0011743480387901917,0.004697392155160767,0.011743480387901916,0.0,0.0,0.0,0.0011743480387901917,0.0011743480387901917,0.025835656853384216,0.0,0.00704608823274115,0.011743480387901916,0.0,0.017615220581852876,0.003523044116370575,0.0,0.0,0.0,0.002091408477430683,0.00035641832369447514,0.01635634742996511
18,0,0.0,4.999402934532525,0.43231349729042123,0.09484206417536638,0.33966953481018963,0.0,0.0,0.0,0.0,0.0,0.06055467138124386,0.0,0.0,0.0,0.0,0.0,0.0,0.17941160868332537,0.0,0.0,0.012780342315651576,0.0,2.9610987995985796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020002388547093676,0.0,0.0,0.0,0.0,0.007856434928101117
19,157,0.0008908529493260007,17.6235595469244,0.21016165437216522,0.0,0.20463132858839378,0.004751367768394627,0.0,0.00923996270733152,0.0008919487437851234,0.17283674782035857,0.1527898989598092,0.001096608893871107,0.0,0.0,0.0,0.061786051514720164,0.11668358421068417,0.013613631573444857,0.0,0.0002833158789256677,0.0,0.0,3.01181133484349,0.0,0.0008240583707396418,0.0011845251072167735,0.0,0.0,0.0,0.0,0.0002125561352347452,0.006884484027024267,0.0,0.0006334756064816487,0.0015678571061773499,0.00042665922210038856,0.14731883236736049,0.0,0.0017022667821515963,0.0005674222607171987,0.0,0.0005674222607171987,0.012483289735778372,0.0011348445214343975,0.0,0.01759009008223316,0.0,0.0005674222607171987,0.0039719558250203915,0.0,0.0039719558250203915,0.0,0.0,0.0011348445214343975,0.0,0.0005028495834598246,0.0014089376037777807,0.010246078031033556
20,37955,0.4956986636890594,7.656869541978091,0.0017472366919321955,0.002536398160248406,0.0033453430852434345,0.0,0.0,0.03478250231302754,0.002841742793799994,0.004297046429537486,0.012374344895844836,0.00162004399918497,0.0,0.0,0.0,0.0,0.0,1.6043891373065677,0.0003674748761317287,0.00012920047037811352,0.0004479743641356208,5.795235923639389e-05,3.004976187978469,0.0,0.0008001049049896258,0.006843544938852724,5.852431520272475e-05,0.0006391439653803299,0.0,0.0,0.009081335256742377,9.540156582411433e-05,0.020279689248455975,0.0,0.0003618815990442028,0.00023917571415091869,0.0844701983494804,0.0,0.04832262035698911,0.011754150897646,0.0026120335328102223,0.0,0.01306016766405111,0.050934653889799335,0.0,0.030038385627317556,0.0,0.003918050299215333,0.02481431856169711,0.0,0.01306016766405111,0.0026120335328102223,0.0,0.01306016766405111,0.0,0.002226271336815609,5.836296845023157e-05,0.030006647801275994
21,0,0.0,4.237424258518953,0.0,0.8732573470178793,0.0073496759229778885,0.0,0.0,0.0,0.0,0.031303435844172306,0.30685229024773264,0.0,0.0,0.0,0.0,0.0,0.8679649766578528,0.0,0.0,0.0,0.0,0.0,2.5582064660839787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002359924187410781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011074373370916987
22,0,0.0,37.41951185319653,0.004313737147232582,3.176523197563835e-05,0.21449670804982476,0.0,0.0,7.591461871378024e-06,0.004662629711982703,1.2666014531805201e-05,0.6335483637112381,1.9053706670976363e-05,0.0,0.0,0.0,0.0,0.05286923462123949,0.00015642084551206528,5.0982402769572e-05,0.0,0.0,0.0,3.039837700033017,0.0,7.199916693256776e-06,0.0010197675003517496,0.0,0.0,0.0,0.0,0.0,0.025416818520779337,1.659440246834867e-05,0.0,0.0003067562679228627,0.0011684105462004977,0.8840893353207706,0.0,0.004275844127195157,0.0037413636112957624,0.0002672402579496973,0.0,0.07215486964641828,0.0021379220635975786,0.0002672402579496973,0.008284447996440616,0.0,0.0008017207738490919,0.011758571349786683,0.0,0.009353409028239406,0.0,0.0,0.0005344805158993946,0.0,0.0007093873182841176,3.625415680320323e-06,0.008978927784095495
23,987,0.0014048172066921973,70.25825105915412,0.050578655794229044,0.0005267583478013191,0.13012563220863832,0.00047346322465934877,0.0,0.0010476868022056638,0.040629523182645684,0.019915746277976026,0.45920522012483656,0.01039921958158448,0.0,0.0,0.0,0.0,0.7532441621249905,0.0036336172870899564,3.6620598475102895e-05,0.05356707596600409,0.03045143790291581,0.0,3.0160118397559197,2.710230835493028e-05,0.000918944137929335,0.0032659459087170492,1.5420940754542563e-05,6.339430027731546e-07,0.0,3.7785173276489414e-05,0.00014855036678998397,0.00012170262389751745,0.0003202779387551946,0.0,0.0013490184222122697,0.0005529238156442593,0.012504508307481288,0.002988972780196165,0.00597794556039233,0.00256197666873957,0.00028466407430439663,0.0,0.002277312594435173,0.001280988334369785,0.00085399222291319,0.01764917260687259,0.00014233203715219832,0.0005693281486087933,0.0041276290774137515,0.0007116601857609917,0.003131304817348363,0.000426996111456595,0.00028466407430439663,0.006547273709001123,0.00028466407430439663,0.0006091826089046923,0.0003343261007556539,0.010160715827607525
24,21,7.524052499307644e-05,27.910491057754314,0.0,0.00019988500930165248,0.03148260274210471,9.368378014781129e-05,0.0,0.00024957101511605893,0.047655353629568235,0.07473025103915484,0.0,0.005780343930637068,0.0,0.0,0.0,0.0009968589840009905,0.006127230726323678,0.5962252271323258,0.0,0.026447290924158182,0.0,0.0,3.408867026024108,0.0,0.04122446867815126,0.0007895613844277145,0.0,0.0,0.0,0.0,0.0016659483701472052,0.0,0.0,0.0,0.00014404593506459778,0.00023935094557639357,0.0,0.0,0.0010748646427582323,0.0,0.0,0.0,0.0007165764285054883,0.0,0.0,0.006807476070802138,0.0,0.0,0.0025080174997692086,0.00035828821425274414,0.0,0.0,0.00035828821425274414,0.026871616068955807,0.0,0.0022653770303474436,0.0,0.009768446415389417
25,72,0.00010628414824640079,67.74293362457107,0.6299130269148427,0.0010595215062009845,0.037023831114278684,0.01760666753319663,0.0,0.0,0.00012547672495445765,0.010021813729999319,0.12818882336035844,0.0,0.0,0.0,0.0,0.0,0.6554027277505226,0.004596216768586983,1.4011242263197986e-05,3.3735992573686105e-06,0.0,0.0,2.7162909227720435,1.7389252401163794e-05,0.0,4.250200781599969e-06,0.0,4.787878414551824e-06,0.0,3.8439775027024196e-05,0.0,0.004991398329464078,8.370765822998237e-06,0.0,0.0006179847946183369,1.6334019715277106e-05,0.011550090403118926,0.0,0.00014761687256444544,0.00014761687256444544,0.0,0.0,0.006347525520271154,0.0,0.0,0.0,0.0,0.0,0.0002952337451288909,0.0,0.0002952337451288909,0.0,0.0,0.0,0.0,0.00011253203375086793,0.00021324696408371488,0.003724557457164339
26,13,3.5161164473999766e-05,36.97260939583774,0.013827238290649729,0.09935169590748781,0.003594012912007502,0.007366090736358851,0.0,0.0,0.0024910471486073414,0.016831766329949684,0.019976925168900764,0.0,0.0,0.0,0.0,0.0,0.00038498686147331687,0.5894881775188815,2.4454421176159887e-05,0.0,0.0006708839426048423,0.0,3.005163687500159,0.0,0.005568233585600026,0.0008563862417048958,0.0,3.904176981362697e-05,0.0,0.0,0.0001933479090145356,0.0,0.0,0.0,3.3610869037187954e-05,0.00036579665171408693,8.314748757885426e-06,0.0,0.0,0.0,0.00027047049595384443,0.0,0.00027047049595384443,0.0,0.0,0.014334936285553754,0.0,0.0,0.001352352479769222,0.0,0.0,0.0,0.0,0.0,0.00027047049595384443,0.0020931078198597377,0.0,0.015745275678960377
27,1011,0.01717301637242998,5.887142817979761,0.09769294877137576,0.0029480022759677633,0.0016547445945380523,0.016293105750170962,0.0,0.03567849355519302,0.0006462111177400792,0.016840631827142523,0.12233477793797598,0.014252014258907465,0.0,0.0,0.0,0.0004244579498021941,0.3477885497433139,0.1733100929337098,0.002545983143999026,0.0020350219189546027,0.0,0.0,3.1628964402454964,0.00012301128165349907,0.004911606681233331,0.004733950208048606,0.0,0.00029365325257077403,0.0,0.00011985971994368458,0.0,0.01440461168580172,0.001998110548473083,0.0,0.050533787253637205,0.0008347556368129133,0.009412382211351166,0.0050958505556172005,0.033972337037448,0.008493084259362,0.0016986168518724001,0.0016986168518724001,0.008493084259362,0.030575103333703203,0.0067944674074896004,0.0866294594454924,0.0016986168518724001,0.010191701111234401,0.020383402222468802,0.0,0.010191701111234401,0.0,0.0,0.0118903179631068,0.0,0.0017749194453351596,0.002233326506319228,0.020057812597805272
28,54431,1.5437711704160062,3.5258463846900483,0.016015603860388992,0.0,0.0059207899340198026,0.0,0.0,0.07989441496462481,0.025338587559099703,0.0034585766808907623,0.04327141152760495,0.30201983419645356,0.0,0.008492994485398603,0.0,0.005899022124112021,0.003260247080661973,0.12993306740000898,0.0015671871937014176,0.04780808595812398,0.07460160356672614,0.0007117535681851425,3.2770705730144325,0.0,0.014153762653624256,0.0299518122976036,0.00047363529904107703,1.3035707764194059e-05,0.0,0.0029464054338811047,0.0070498728911215156,6.799070267662925e-06,0.03318410425859738,0.0,0.008821531367616244,0.0010458223868522593,0.05255581663498636,0.062396365580555634,0.22973207327386394,0.24107686701578315,0.014180992177399009,0.008508595306439404,0.031198182790277817,0.2978008357253792,0.07657735775795464,0.24391306545126293,0.0,0.028361984354798017,0.38855918566073283,0.011344793741919207,0.08224975462891425,0.028361984354798017,0.002836198435479802,0.04537917496767683,0.10210314367727286,0.006360739431383632,0.004804134300636539,0.04697234132947092
29,71444,1.9578696226958665,3.649068312405092,0.020193001160348705,0.0,0.01926148093412497,0.0,0.0,0.008412530114944593,0.002289954999934335,0.006057722461704969,0.08116361930345196,0.028135616830341232,0.0,0.0,0.0,0.005165170844202091,0.34414180858513566,0.3881252098296265,0.00011571583902267459,0.00041904315368709513,0.0,0.0,3.1798706682114353,0.0,0.02300951878036443,0.0017228010141444757,0.0,0.0,0.0,0.0,0.0009512819366449451,0.0023126990571720515,0.0,0.0,0.0009164103135763601,0.014900238585815852,0.035639813894579056,0.0027404255398576103,0.024663829858718494,0.013702127699288053,0.0,0.0,0.0027404255398576103,0.06851063849644026,0.0,0.10961702159430442,0.0,0.0,0.019182978779003275,0.0,0.019182978779003275,0.0,0.0027404255398576103,0.008221276619572832,0.0027404255398576103,0.003931032689224429,0.0025341821083829006,0.02493419010084825
30,0,0.0,3.7860430719835563,0.0,0.10052741436366958,0.18810291512630425,0.0,0.0,0.0,0.0,0.0,0.3556134768480146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56948442796501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026412800408952613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034201950794161736,4.883494915396476e-06,0.00412031498957804
31,57218,1.518566508843566,3.76789555589325,0.0,0.0,0.016387535450806363,1.4845985816059621e-05,0.0,0.02752520875246599,0.006815964501540587,0.0074700316739505545,0.05635736922727641,0.49270698620822556,0.0,0.0,0.0,0.004153263537803688,0.026641307353077077,0.0,0.00016153109399065713,0.07535379904313952,0.07920638429345096,0.0007838811438205531,3.0692855085762223,0.00022814809098112914,0.0,0.0651295459490464,0.00022623904836710187,0.0,0.0,0.002376052069645782,0.004065336360901087,0.0010442440165906695,0.006326843242043962,0.0,0.0193282359676837,0.0014901600334672157,0.07132841935697633,0.0345020179226229,0.11677606066118519,0.20966610891440068,0.0026540013786633,0.0026540013786633,0.0132700068933165,0.21497411167172728,0.053080027573266,0.1698560882344512,0.0,0.029194015165296298,0.1645480854771246,0.0026540013786633,0.10085205238920539,0.0345020179226229,0.0,0.023886012407969698,0.0451180234372761,0.0071882948680837,0.004416470301607889,0.0381492856304807
32,46493,1.1499525465048208,4.043036396702748,0.0017168647580380865,0.0,0.012120447649771127,0.0,0.0,0.14946144729845998,0.026103853910865796,0.00045115341273494137,0.0664215861410361,0.3682647443705819,0.0,0.0,0.0,0.017712557228972362,0.0,0.0,0.0004934907460796697,0.1181429489354329,0.0408342295087415,0.00230320008067133,3.052237301948827,0.034897186259459735,0.0029444720248560565,0.014319157011091647,0.0003691702795554696,0.011430408715403562,0.0,0.0014785623587628776,0.011154971552828376,0.0006798974996774993,0.02235395837580456,0.00041366833160561407,0.009999041553902905,0.01585531152914234,0.017772054397728432,0.007420165701319473,0.1657170339961349,0.08162182271451421,0.009893554268425964,0.0,0.012366942835532455,0.21023802820405174,0.07172826844608823,0.21518480533826473,0.0,0.004946777134212982,0.2968066280527789,0.004946777134212982,0.07667504558030122,0.03462743993949088,0.0,0.08904198841583368,0.037100828506597364,0.009446682605316357,0.0020169315013341465,0.0521157574832696
