origin,destination,label,neuroGravity_prediction
5,53,0.0,14.890602111816406
5,54,0.0,1.5746880769729614
5,55,0.0,45.476287841796875
5,56,0.0,102.7192153930664
5,57,0.0,44.0333366394043
5,58,0.0,0.0
5,59,0.0,3.640137195587158
5,60,0.0,8.701190948486328
5,61,0.0,3.1270534992218018
5,62,0.0,74.85602569580078
5,63,0.0,9.482806205749512
5,64,0.0,12.26873779296875
5,65,0.0,11.475725173950195
5,66,0.0,3.6060426235198975
5,67,0.0,4.433979511260986
5,68,0.0,93.17994689941406
5,69,0.0,5.343348979949951
5,70,0.0,41.67771911621094
5,71,0.0,11.099331855773926
5,72,0.0,3.3429412841796875
5,73,0.0,191.8802490234375
5,74,0.0,25.92458152770996
5,75,0.0,44.3137092590332
5,76,0.0,37.822784423828125
5,77,0.0,18.525529861450195
5,78,0.0,7.593952655792236
5,79,0.0,12.264296531677246
5,80,0.0,0.0
5,81,0.0,13.974811553955078
5,82,0.0,28.914566040039062
5,83,0.0,35.70694351196289
5,84,0.0,12.128427505493164
5,85,0.0,11.854022979736328
5,86,0.0,7.891121864318848
5,87,0.0,54.82699966430664
5,88,0.0,14.078712463378906
5,89,0.0,0.0
5,90,0.0,0.0
5,91,0.0,8.246265411376953
5,92,0.0,23.78291130065918
5,93,0.0,1.7266148328781128
5,94,0.0,40.002166748046875
5,95,0.0,93.82695007324219
5,96,0.0,44.09957504272461
5,97,0.0,10.009058952331543
6,0,0.0,303.27252197265625
6,1,0.0,2.1342196464538574
6,2,0.0,267.9916076660156
6,3,0.0,9.450471878051758
6,4,0.0,698.6092529296875
6,5,0.0,23.91880226135254
6,6,0.0,2835.798828125
6,7,0.0,0.0
6,8,0.0,37.68452072143555
6,9,0.0,599.8506469726562
6,10,0.0,327.50445556640625
6,11,0.0,173.06903076171875
6,12,0.0,1.449265956878662
6,13,0.0,70.17567443847656
6,14,0.0,1.6597728729248047
6,15,0.0,1.7486448287963867
6,16,0.0,317.5389709472656
6,17,0.0,274.0234069824219
6,18,0.0,0.0
6,19,0.0,3.300232410430908
6,20,0.0,371.3835754394531
6,21,0.0,0.0
6,22,0.0,0.9210019111633301
6,23,0.0,51.09355926513672
6,24,0.0,0.958092987537384
6,25,0.0,0.0
6,26,0.0,1.0045461654663086
6,27,0.0,8.418843269348145
6,28,0.0,570.588623046875
6,29,0.0,410.024658203125
6,30,0.0,0.876497745513916
6,31,0.0,827.3909301757812
6,32,0.0,1289.1253662109375
6,33,0.0,410.4002685546875
6,34,0.0,519.728271484375
6,35,0.0,30.69548225402832
6,36,0.0,376.3854064941406
6,37,0.0,286.54931640625
6,38,0.0,488.0230712890625
6,39,0.0,565.320068359375
6,40,0.0,198.50421142578125
6,41,0.0,851.5243530273438
6,42,0.0,529.8088989257812
6,43,0.0,1.4472239017486572
6,44,0.0,408.2122802734375
6,45,0.0,624.8720703125
6,46,0.0,543.0369873046875
6,47,0.0,236.95150756835938
6,48,0.0,619.50537109375
6,49,0.0,1597.657958984375
6,50,0.0,281.5080261230469
6,51,0.0,644.05615234375
6,52,0.0,878.103271484375
6,53,0.0,377.5444030761719
6,54,0.0,77.55487060546875
6,55,0.0,785.5364379882812
6,56,0.0,1231.942138671875
6,57,0.0,431.92474365234375
6,58,0.0,1.5712536573410034
6,59,0.0,204.58187866210938
6,60,0.0,396.4562683105469
6,61,0.0,211.26792907714844
6,62,0.0,1949.4097900390625
6,63,0.0,319.44873046875
6,64,0.0,406.8913269042969
6,65,0.0,568.8025512695312
6,66,0.0,181.87591552734375
6,67,0.0,234.87867736816406
6,68,0.0,833.6944580078125
6,69,0.0,397.37518310546875
6,70,0.0,793.1265869140625
6,71,0.0,263.1007080078125
6,72,0.0,347.4635009765625
6,73,0.0,2228.80859375
6,74,0.0,679.31591796875
6,75,0.0,880.8272094726562
6,76,0.0,887.3228149414062
6,77,0.0,676.4429931640625
6,78,0.0,910.2320556640625
6,79,0.0,424.859130859375
6,80,0.0,1.6781858205795288
6,81,0.0,509.26239013671875
6,82,0.0,631.5592651367188
6,83,0.0,767.0118408203125
6,84,0.0,493.2335205078125
6,85,0.0,520.3490600585938
6,86,0.0,306.4420166015625
6,87,0.0,1096.0418701171875
6,88,0.0,468.41229248046875
6,89,0.0,1.6225873231887817
6,90,0.0,2.0671517848968506
6,91,0.0,364.9910888671875
6,92,0.0,639.8936767578125
6,93,0.0,6.9864630699157715
6,94,0.0,788.265380859375
6,95,0.0,617.5516967773438
6,96,0.0,676.5744018554688
6,97,0.0,396.04022216796875
7,0,0.0,1.2066137790679932
7,1,0.0,0.0
7,2,0.0,1.2117422819137573
7,3,0.0,1.4190353155136108
7,4,0.0,0.0
7,5,0.0,0.0
7,6,0.0,1.058018684387207
7,7,0.0,1.3576467037200928
7,8,0.0,0.0
7,9,0.0,1.146315574645996
7,10,0.0,1.1824684143066406
7,11,0.0,0.0
7,12,0.0,0.0
7,13,0.0,0.0
7,14,0.0,0.0
7,15,0.0,0.0
7,16,0.0,1.097514033317566
7,17,0.0,1.7399804592132568
7,18,0.0,0.0
7,19,0.0,0.0
7,20,0.0,0.0
7,21,0.0,0.0
7,22,0.0,0.0
7,23,0.0,0.0
7,24,0.0,0.0
7,25,0.0,0.0
7,26,0.0,0.0
7,27,0.0,0.0
7,28,0.0,1.1590471267700195
7,29,0.0,0.0
7,30,0.0,1.217026710510254
7,31,0.0,1.0412448644638062
7,32,0.0,1.1655350923538208
7,33,0.0,1.3500478267669678
7,34,0.0,2.002715587615967
7,35,0.0,0.0
7,36,0.0,1.0890767574310303
7,37,0.0,1.6575629711151123
7,38,0.0,1.278503656387329
7,39,0.0,0.0
7,40,0.0,0.0
7,41,0.0,1.5482988357543945
7,42,0.0,1.0830518007278442
7,43,0.0,0.0
7,44,0.0,0.0
7,45,0.0,1.2909822463989258
7,46,0.0,1.1655042171478271
